# Generated by scripts/build_dic_sidecars.py
# Source: /tmp/dectalk-oracle-src/src/dapi/src/dic/Dic_us.txt
# Built form-class mask per dictionary entry: the 29-bit
# Dic_*.txt column plus the homograph-field flags added by
# ``src/dapi/src/dic/dic_comm.c`` (P rows gain
# FC_CHARACTER|FC_HOMOGRAPH, S rows gain FC_HOMOGRAPH),
# matching the masks embedded in the runtime dtalk dictionary.
# Loaded by :func:`dectalk.dic.markers.load_formclass_lexicon`.

'EM 0x00802000
KRAUSE 0x00000400
KREMER 0x00000400
KRIMILDA 0x00000400
KRISHNAMURTHY 0x00000400
KRISTINA 0x00000400
KRISTINE 0x00000400
KROHN 0x00000400
KRONE 0x00000400
KRUEGER 0x00000400
KRUSE 0x00000400
KRYSIA 0x00000400
KRYSTEL 0x00000400
KRZYSZTOF 0x00000400
KT. 0x00000400
KTS 0x00000400
KUALA 0x00000400
KUBIK 0x00000400
KUENZEL 0x00000400
KUHN 0x00000400
KUMAR 0x00000400
KUNG 0x00000400
KUNIHIRO 0x00000400
KUNTZ 0x00000400
KUNZ 0x00000400
KUO 0x00000400
KURT 0x00000400
KURTZ 0x00000400
KURZWEIL 0x00000401
KUWAIT 0x00000400
KUYKENDALL 0x00000400
KWAI 0x00000400
KWASHIORKOR 0x00000400
KYLE 0x00000400
KYOKO 0x00000400
LABEL 0x00020400
LABELED 0x00000080
LABELLE 0x00000400
LABELLED 0x00000080
LABOR 0x00020400
LABORATORY 0x00000400
LABORSAVING 0x00000001
LABRADOR 0x00000401
LACE 0x00020400
LACERATE 0x00020000
LACEY 0x00000400
LACEYSMITH 0x00000400
LACKADAISICAL 0x00000001
LACKEY 0x00000400
LACKLUSTRE 0x00000001
LACQUER 0x00020400
LACROSS 0x00000400
LACROSSE 0x00000400
LACY 0x00000400
LADD 0x00000400
LADDER 0x00000400
LADY 0x00000400
LADYBUG 0x00000400
LAGER 0x00000400
LAGOS 0x00000400
LAGUARDIA 0x00000401
LAHEY 0x00000400
LAHORE 0x00000400
LAI 0x00000400
LAID 0x00000080
LAIN 0x00000080
LAIRD 0x00000400
LAISSEZ 0x00000001
LAITY 0x00000400
LAJOS 0x00000400
LAKE 0x00000400
LAKEBRINK 0x00000400
LAKESHORE 0x00000400
LAKEVIEW 0x00000400
LAMAR 0x00000400
LAMB 0x00000400
LAMBASTE 0x00020000
LAMBCHOP 0x00000400
LAMBERT 0x00000400
LAMENT 0x00020400
LAMONT 0x00000400
LAMPOON 0x00020400
LAMPSHADE 0x00000400
LANA 0x00000400
LANAI 0x00000400
LANCASTER 0x00000400
LANCE 0x00000400
LANCELOT 0x00000400
LANCY 0x00000400
LAND 0x00020400
LANDAU 0x00000400
LANDERS 0x00000400
LANDIS 0x00000400
LANDMASS 0x00000400
LANDOVER 0x00000400
LANDOWNER 0x00000400
LANDRY 0x00000400
LANDSCAPE 0x00020400
LANE 0x00000400
LANG 0x00000400
LANGE 0x00000400
LANGFORD 0x00000400
LANGHORNE 0x00000400
LANGLEY 0x00000400
LANGSTON 0x00000400
LANGUAGE 0x00000400
LANHAM 0x00000400
LANIER 0x00000400
LANSING 0x00000400
LAO 0x00000400
LAOS 0x00000400
LAPDOG 0x00000400
LAPEL 0x00000400
LAPLANTE 0x00000400
LAPO 0x00000400
LAPORTE 0x00000400
LAPTOP 0x00000401
LARGE 0x00000001
LARGISH 0x00000001
LARKIN 0x00000400
LARNACA 0x00000400
LAROE 0x00000400
LAROSE 0x00000400
LARRY 0x00000400
LARS 0x00000400
LARSEN 0x00000400
LARSON 0x00000400
LARSSON 0x00000400
LARYNGEAL 0x00000401
LARYNGECTOMY 0x00000400
LARYNGES 0x00000400
LARYNGITIS 0x00000400
LASAGNA 0x00000400
LASER 0x00000401
LASERJET 0x00000400
LASSITER 0x00000400
LASSO 0x00020400
LAST 0x00020001
LATE 0x00000001
LATECOMER 0x00000400
LATENT 0x00000401
LATERAL 0x00000001
LATHAM 0x00000400
LATIMER 0x00000400
LATRINE 0x00000400
LATVIA 0x00000400
LAUDERDALE 0x00000400
LAUGH 0x00020400
LAUGHINGSTOCK 0x00000400
LAUGHLIN 0x00000400
LAUGHTER 0x00000400
LAUNCESTON 0x00000400
LAUNDRY 0x00000400
LAURA 0x00000400
LAUREATE 0x00000001
LAUREL 0x00000400
LAURENCE 0x00000400
LAURENE 0x00000400
LAURENT 0x00000400
LAURETTA 0x00000400
LAURIE 0x00000400
LAURY 0x00000400
LAVALIER 0x00000401
LAVAR 0x00000400
LAVENDER 0x00000001
LAVERNE 0x00000400
LAVISH 0x00020001
LAW 0x00000400
LAWLER 0x00000400
LAWMAKING 0x00000400
LAWRENCE 0x00000400
LAWSON 0x00000400
LAWSUIT 0x00000400
LAWTON 0x00000400
LAWYER 0x00000400
LAY 0x00020400
LAYMAN 0x00000400
LAYTON 0x00000400
LAZAR 0x00000400
LAZARO 0x00000400
LAZARUS 0x00000400
LAZILY 0x00000002
LAZY 0x00000001
LB. 0x00000400
LBS. 0x00000400
LEACH 0x00000400
LEAD-TIME 0x00000400
LEADBETTER 0x00000400
LEADED 0x00000001
LEADEN 0x00000001
LEADER 0x00000400
LEADERSHIP 0x00000400
LEADING 0x00020001
LEADS 0x00020000
LEAD|P 0x82020000
LEAD|S 0x80000400
LEAF 0x00020400
LEAH 0x00000400
LEAHEY 0x00000400
LEAHY 0x00000400
LEANDRO 0x00000400
LEANNA 0x00000400
LEAPFROG 0x00000400
LEARN 0x00020000
LEARY 0x00000400
LEAST 0x00000003
LEATHER 0x00000400
LEAVE 0x00020400
LEAVEN 0x00020000
LEAVENWORTH 0x00000400
LEAVITT 0x00000400
LEBANON 0x00000400
LEBARON 0x00000400
LEBLANC 0x00000400
LECHEROUS 0x00000001
LECHMERE 0x00000400
LECLAIR 0x00000400
LECO 0x00000400
LED 0x00000080
LEDBETTER 0x00000400
LEE 0x00000400
LEEDS 0x00000400
LEELA 0x00000400
LEEN 0x00000400
LEFEBVRE 0x00000400
LEFORD 0x00000400
LEFT 0x00000080
LEFTOVER 0x00000401
LEG 0x00000400
LEGAL 0x00000001
LEGALIZE 0x00020000
LEGALLY 0x00000002
LEGIBILITY 0x00000400
LEGIBLY 0x00000002
LEGIONNAIRE 0x00000400
LEGISLATURE 0x00000400
LEGIT 0x00000001
LEGITIMACY 0x00000400
LEGO 0x00000400
LEGUME 0x00000400
LEHI 0x00000400
LEHMAN 0x00000400
LEHMANN 0x00000400
LEICESTER 0x00000400
LEIF 0x00000400
LEIGH 0x00000400
LEILA 0x00000400
LEILAH 0x00000400
LEITMOTIF 0x00000400
LEJEUNE 0x00000400
LELA 0x00000400
LEMASTER 0x00000400
LEMAY 0x00000400
LEMIEUX 0x00000400
LEMKE 0x00000400
LEMON 0x00000400
LEMONADE 0x00000400
LEMOND 0x00000400
LEN 0x00000400
LENA 0x00000400
LENG 0x00000400
LENGTH 0x00000400
LENGTHEN 0x00020000
LENINGRAD 0x00000400
LENNART 0x00000400
LENNY 0x00000400
LENORE 0x00000400
LENS 0x00000400
LENT 0x00000080
LENTZ 0x00000400
LEO 0x00000400
LEON 0x00000400
LEONA 0x00000400
LEONALDO 0x00000400
LEONARD 0x00000400
LEONARDO 0x00000400
LEONE 0x00000400
LEONHARD 0x00000400
LEONID 0x00000400
LEONOR 0x00000400
LEONORA 0x00000400
LEONORE 0x00000400
LEOTARD 0x00000400
LEPER 0x00000400
LEPRECHAUN 0x00000400
LEPT 0x00000080
LERMAN 0x00000400
LERNOUT 0x00000400
LEROY 0x00000400
LES 0x00000400
LESBIAN 0x00000400
LESION 0x00000400
LESLEY 0x00000400
LESLIE 0x00000400
LESOTHO 0x00000400
LESS 0x00802001
LESSEE 0x00000400
LESSEN 0x00020000
LESSOR 0x00000400
LESTER 0x00000400
LESZEK 0x00000400
LET 0x00020000
LETHAL 0x00000001
LETHARGIC 0x00000001
LETHARGY 0x00000400
LETICIA 0x00000400
LETTER 0x00000400
LETTUCE 0x00000400
LEU 0x00000400
LEVELHEADED 0x00000001
LEVERGOOD 0x00000400
LEVESQUE 0x00000400
LEVI 0x00000400
LEVIATHAN 0x00000401
LEVIN 0x00000400
LEVINE 0x00000400
LEVY 0x00020400
LEWANDOWSKI 0x00000400
LEWD 0x00000001
LEWIS 0x00000400
LEXICOGRAPHY 0x00000400
LEXINGTON 0x00000400
LIAISE 0x00020000
LIAISON 0x00000400
LIAM 0x00000400
LIANA 0x00000400
LIANG 0x00000400
LIAO 0x00000400
LIAW 0x00000400
LIBBY 0x00000400
LIBEL 0x00020400
LIBERACE 0x00000400
LIBERALIZE 0x00020000
LIBERALLY 0x00000002
LIBERATE 0x00020000
LIBERIA 0x00000400
LIBERMAN 0x00000400
LIBIA 0x00000400
LIBIDO 0x00000400
LIBRA 0x00000400
LIBRARY 0x00000400
LIBREVILLE 0x00000400
LIBYA 0x00000400
LIBYAN 0x00000401
LICENSE 0x00020400
LICENSEE 0x00000400
LICENTIOUS 0x00000001
LICHEN 0x00000400
LICIO 0x00000400
LICORICE 0x00000400
LIE 0x00020400
LIEBERMAN 0x00000400
LIECHTENSTEIN 0x00000400
LIEGE 0x00000400
LIESELOTTE 0x00000400
LIEU 0x00000400
LIEUTENANT 0x00000400
LIFE 0x00000400
LIFEGUARD 0x00000400
LIFT 0x00020400
LIGAMENT 0x00000400
LIGHT 0x00020400
LIGHTBAR 0x00000400
LIGHTEN 0x00020000
LIGHTNING 0x00000400
LIGHTWEIGHT 0x00000401
LIKE 0x00821002
LIKEN 0x00020000
LIKENESS 0x00000400
LILAC 0x00000400
LILIANA 0x00000400
LILIANE 0x00000400
LILIANO 0x00000400
LILIBETH 0x00000400
LILLE 0x00000400
LILLIAM 0x00000400
LILLIAN 0x00000400
LILLY 0x00000400
LILONGWE 0x00000400
LILY 0x00000400
LIMA 0x00000400
LIMB 0x00000400
LIMBLESS 0x00000001
LIME 0x00000400
LIMIT 0x00020400
LIMITED 0x00000080
LIMO 0x00000401
LIMOUSINE 0x00000400
LINA 0x00000400
LINCOLN 0x00000400
LIND 0x00000400
LINDA 0x00000400
LINDBERG 0x00000400
LINDEN 0x00000400
LINDER 0x00000400
LINDGREN 0x00000400
LINDSAY 0x00000400
LINDSEY 0x00000400
LINE 0x00020400
LINEAGE 0x00000401
LINEAL 0x00000001
LINEAR 0x00000001
LINEARITY 0x00000400
LINEFEED 0x00000400
LINEN 0x00000400
LINEPRINTER 0x00000400
LINESMAN 0x00000400
LINGER 0x00020000
LINGUA 0x00000400
LINGUAL 0x00000001
LINGUINI 0x00000400
LINGUIST 0x00000400
LINGUISTIC 0x00000001
LINIMENT 0x00000400
LINK 0x00020400
LINKOPING 0x00000400
LINOLEUM 0x00000400
LINZ 0x00000400
LIO 0x00000400
LION 0x00000400
LIONEL 0x00000400
LIONESS 0x00000400
LIONHEARTED 0x00000001
LIONIZE 0x00020000
LIP 0x00000400
LIPREAD 0x00020000
LIQUEFY 0x00020000
LIQUEUR 0x00000400
LIQUID 0x00000401
LIQUOR 0x00000400
LIRA 0x00000400
LIRE 0x00000400
LISA 0x00000400
LISBON 0x00000400
LISE 0x00000400
LIST 0x00820400
LISTEN 0x00020000
LISTENER 0x00000400
LITE 0x00000401
LITER 0x00000400
LITERAL 0x00000001
LITERARY 0x00000001
LITERATE 0x00000401
LITERATURE 0x00000400
LITHUANIA 0x00000400
LITIGIOUS 0x00000001
LITMUS 0x00000400
LITTLE 0x00000003
LITTLEFIELD 0x00000400
LITTLEJOHN 0x00000400
LITTLETON 0x00000400
LITURGY 0x00000400
LIU 0x00000400
LIVED 0x00020000
LIVELIER 0x00000001
LIVELIEST 0x00000001
LIVELIHOOD 0x00000400
LIVELINESS 0x00000400
LIVELY 0x00000003
LIVER 0x00000400
LIVERPOOL 0x00000400
LIVERWURST 0x00000400
LIVESTOCK 0x00000400
LIVE|P 0x82020000
LIVE|S 0x80000400
LIVIA 0x00000400
LIVING 0x00000200
LIVINGSTON 0x00000400
LIVIO 0x00000400
LIZZETTE 0x00000400
LIZZY 0x00000400
LLOYD 0x00000400
LOBSTER 0x00000400
LOCAL 0x00000401
LOCALE 0x00000400
LOCALIZATION 0x00000400
LOCALIZE 0x00020000
LOCATE 0x00020000
LOCATION 0x00000400
LOCI 0x00000400
LOCK 0x00020400
LOCKE 0x00000400
LOCKERBIE 0x00000400
LOCKHARD 0x00000400
LOCKJAW 0x00000400
LOCKLEAR 0x00000400
LOCKWOOD 0x00000400
LOCOMOTION 0x00000400
LOCOMOTIVE 0x00000401
LOCOMOTOR 0x00000001
LOCUS 0x00000400
LOCUST 0x00000400
LOEPPKE 0x00000400
LOGAN 0x00000400
LOGARITHM 0x00000400
LOGARITHMIC 0x00000001
LOGISTIC 0x00000401
LOGO 0x00000400
LOINCLOTH 0x00000400
LOIS 0x00000400
LOLA 0x00000400
LOLITA 0x00000400
LOLY 0x00000400
LOMBARD 0x00000400
LOMBARDO 0x00000400
LOME 0x00000400
LONDON 0x00000400
LONELINESS 0x00000400
LONG 0x00000003
LONGER 0x00000001
LONGEST 0x00000001
LONGEVITY 0x00000400
LONGITUDE 0x00000400
LONGO 0x00000400
LONGSHOREMAN 0x00000400
LONGSTANDING 0x00000001
LONNIE 0x00000400
LOOK 0x00020400
LOOKOUT 0x00000400
LOOM 0x00020400
LOOMIS 0x00000400
LOONIE 0x00000400
LOOSEN 0x00020000
LOPES 0x00000400
LOPEZ 0x00000400
LORA 0x00000400
LORD 0x00000401
LOREDANA 0x00000400
LORENE 0x00000400
LORENZ 0x00000400
LORENZA 0x00000400
LORENZO 0x00000400
LORETTA 0x00000400
LORIANO 0x00000400
LORIS 0x00000400
LORNA 0x00000400
LORRAINE 0x00000400
LOS 0x00000400
LOSE 0x00020000
LOSENGE 0x00000400
LOSS 0x00000400
LOST 0x00000080
LOT 0x00000402
LOTHAR 0x00000400
LOTT 0x00000400
LOTTIE 0x00000400
LOTUS 0x00000400
LOU 0x00000400
LOUDSPEAKER 0x00000400
LOUGHLIN 0x00000400
LOUIS 0x00000400
LOUISA 0x00000400
LOUISE 0x00000400
LOUISIANA 0x00000400
LOUISVILLE 0x00000400
LOURDES 0x00000400
LOUSY 0x00000001
LOUVRE 0x00000400
LOVE 0x00020400
LOVEJOY 0x00000400
LOVELACE 0x00000400
LOVELL 0x00000400
LOVELY 0x00000001
LOVEMAKING 0x00000400
LOVENEST 0x00000400
LOVESPARK 0x00000400
LOVETT 0x00000400
LOW 0x00000001
LOWE 0x00000400
LOWELL 0x00000400
LOWENBRAU 0x00000401
LOWER 0x00020001
LOWERCASE 0x00000401
LOWERY 0x00000400
LOWREY 0x00000400
LOWRY 0x00000400
LOYOLA 0x00000400
LS&S 0x00000400
LSI 0x00000400
LTD. 0x00000002
LUANDA 0x00000400
LUAU 0x00000400
LUBBOCK 0x00000400
LUBRICANT 0x00000401
LUBRICATION 0x00000400
LUBRICATOR 0x00000400
LUC 0x00000400
LUCA 0x00000400
LUCAS 0x00000400
LUCASFILM 0x00000400
LUCERO 0x00000400
LUCIA 0x00000400
LUCIAN 0x00000400
LUCIANO 0x00000400
LUCID 0x00000001
LUCIDITY 0x00000400
LUCIFER 0x00000400
LUCILLA 0x00000400
LUCILLE 0x00000400
LUCINDA 0x00000400
LUCIO 0x00000400
LUCIUS 0x00000400
LUCK 0x00000400
LUCRATIVE 0x00000001
LUCRE 0x00000400
LUCRECIA 0x00000400
LUCY 0x00000400
LUDGER 0x00000400
LUDICROUS 0x00000001
LUDOLF 0x00000400
LUDWIG 0x00000400
LUELLA 0x00000400
LUFTHANSA 0x00000401
LUFTWAFFE 0x00000400
LUGGAGE 0x00000400
LUIGI 0x00000400
LUIGIA 0x00000400
LUIGINO 0x00000400
LUIS 0x00000400
LUISA 0x00000400
LUISELLA 0x00000400
LUKE 0x00000400
LUKEWARM 0x00000001
LULEA 0x00000400
LULLABY 0x00000400
LULU 0x00000400
LUMBAGO 0x00000400
LUMBERJACK 0x00000400
LUMINARY 0x00000401
LUMINESCENCE 0x00000400
LUMINOSITY 0x00000400
LUMINOUS 0x00000001
LUMPUR 0x00000400
LUNA 0x00000400
LUNATIC 0x00000401
LUNCHEON 0x00000400
LUNCHEONETTE 0x00000400
LUNCHROOM 0x00000400
LUND 0x00000400
LUNDBERG 0x00000400
LUNDIN 0x00000400
LUNG 0x00000400
LUNGE 0x00020000
LUNSFORD 0x00000400
LUONG 0x00000400
LURCH 0x00020400
LURE 0x00020400
LURID 0x00000001
LURK 0x00020000
LUSAKA 0x00000400
LUTHER 0x00000400
LUTHERAN 0x00000401
LUTZ 0x00000400
LUXEMBOURG 0x00000400
LUXURIANT 0x00000001
LUXURIOUS 0x00000001
LUXURY 0x00000400
LUZ 0x00000400
LYDIA 0x00000400
LYLE 0x00000400
LYNCH 0x00000400
LYNCHBURG 0x00000400
LYNDEN 0x00000400
LYNDON 0x00000400
LYNN 0x00000400
LYNNE 0x00000400
LYON 0x00000400
LYONS 0x00000400
LYSA 0x00000400
LYSSA 0x00000400
LYTLE 0x00000400
LYUDMILA 0x00000400
MA'AM 0x00000400
MAAS 0x00000400
MABEL 0x00000400
MAC 0x00000400
MACAO 0x00000400
MACAW 0x00000400
MACDONALD 0x00000400
MACDOUGALL 0x00000400
MACGILVRAY 0x00000400
MACGUINNESS 0x00000400
MACHADO 0x00000400
MACHETE 0x00000400
MACHINATE 0x00020000
MACHINATION 0x00000400
MACHINE 0x00000400
MACHINIST 0x00000400
MACHO 0x00000001
MACINTOSH 0x00000401
MACISAAC 0x00000400
MACK 0x00000400
MACKAY 0x00000400
MACKENZIE 0x00000400
MACKEY 0x00000400
MACLEOD 0x00000400
MACON 0x00000400
MACPHEE 0x00000400
MACPHERSON 0x00000400
MACQUARRIE 0x00000400
MACRAE 0x00000400
MACRAME 0x00000400
MADAGASCAR 0x00000400
MADALENE 0x00000400
MADALINE 0x00000400
MADDEN 0x00000400
MADDOX 0x00000400
MADE 0x00020000
MADEIRA 0x00000401
MADELEINE 0x00000400
MADELENE 0x00000400
MADELIN 0x00000400
MADELINE 0x00000400
MADEMOISELLE 0x00000400
MADGE 0x00000400
MADHAVI 0x00000400
MADINA 0x00000400
MADISON 0x00000400
MADONNA 0x00000400
MADRID 0x00000400
MADSEN 0x00000400
MAE 0x00000400
MAESTRO 0x00000400
MAEZ 0x00000400
MAFALDA 0x00000400
MAFIA 0x00000401
MAFIOSI 0x00000400
MAFIOSO 0x00000400
MAGAZINE 0x00000400
MAGDA 0x00000400
MAGDALENE 0x00000400
MAGDELENE 0x00000400
MAGEE 0x00000400
MAGGIE 0x00000400
MAGIC 0x00000401
MAGICALLY 0x00000002
MAGNANIMOUS 0x00000001
MAGNATE 0x00000400
MAGNESIA 0x00000400
MAGNETO 0x00000400
MAGNIFICENT 0x00000001
MAGNOLIA 0x00000400
MAGNUSSON 0x00000400
MAGOON 0x00000400
MAGPIE 0x00000400
MAGRUDER 0x00000400
MAGUIRE 0x00000400
MAHAFEY 0x00000400
MAHARAJAH 0x00000400
MAHENDRA 0x00000400
MAHER 0x00000400
MAHEU 0x00000400
MAHMOUD 0x00000400
MAHMUD 0x00000400
MAHON 0x00000400
MAHONEY 0x00000400
MAID 0x00000400
MAIER 0x00000400
MAIL 0x00020400
MAILSTOP 0x00000400
MAINFRAME 0x00000401
MAINSTREAM 0x00000401
MAINTAIN 0x00020000
MAINTENANCE 0x00000400
MAISIE 0x00000400
MAITRE 0x00000400
MAJED 0x00000400
MAJOR 0x00020400
MAJORCA 0x00000400
MAJORDOMO 0x00000400
MAKE 0x02020400
MAKESHIFT 0x00000400
MAKOTO 0x00000400
MALACHITE 0x00000400
MALADAPTED 0x00000001
MALADJUSTED 0x00000001
MALADROIT 0x00000001
MALARKY 0x00000400
MALAWI 0x00000400
MALAYSIA 0x00000400
MALCOLM 0x00000400
MALCOM 0x00000400
MALCONTENT 0x00000401
MALDIVES 0x00000400
MALDONADO 0x00000400
MALFEASANCE 0x00000400
MALFORMED 0x00000001
MALFUNCTION 0x00020400
MALI 0x00000400
MALIGN 0x00000080
MALIGNANCY 0x00000400
MALIGNANT 0x00000001
MALLEABILITY 0x00000400
MALLEABLE 0x00000001
MALLORY 0x00000400
MALLOY 0x00000400
MALMOE 0x00000400
MALNOURISH 0x00020000
MALONE 0x00000400
MALONEY 0x00000400
MALTA 0x00000400
MAMIE 0x00000400
MAMMA 0x00000400
MAMMARY 0x00000001
MANAGE 0x00020000
MANAGEABILITY 0x00000400
MANAGER 0x00000400
MANAGUA 0x00000400
MANAMA 0x00000400
MANCHESTER 0x00000400
MANCUSO 0x00000400
MANDEL 0x00000400
MANDIBLE 0x00000400
MANDY 0x00000400
MANEUVER 0x00020400
MANFRED 0x00000400
MANGY 0x00000001
MANHANDLE 0x00020000
MANHATTAN 0x00000400
MANIACAL 0x00000001
MANIFESTATION 0x00000400
MANILA 0x00000401
MANIPULATE 0x00020000
MANIPULATIVE 0x00000001
MANITOBA 0x00000400
MANKIND 0x00000400
MANLIO 0x00000400
MANMADE 0x00000001
MANN 0x00000400
MANNEQUIN 0x00000400
MANNER 0x00000400
MANNING 0x00000400
MANNY 0x00000400
MANOEUVRE 0x00020400
MANOLO 0x00000400
MANPOWER 0x00000400
MANSFIELD 0x00000400
MANTELPIECE 0x00000400
MANUAL 0x00000401
MANUEL 0x00000400
MANUELA 0x00000400
MANUFACTURE 0x00020400
MANUFACTURER 0x00000400
MANURE 0x00000400
MANUSCRIPT 0x00000401
MANY 0x00802001
MANYA 0x00000400
MANYFOLD 0x00000002
MAP 0x00020400
MAPLETHORPE 0x00000400
MAPUTO 0x00000400
MAR. 0x00000400
MARA 0x00000400
MARASCHINO 0x00000001
MARAUD 0x00020000
MARAUDER 0x00000400
MARC 0x00000400
MARCEL 0x00000400
MARCELLA 0x00000400
MARCELLO 0x00000400
MARCELLUS 0x00000400
MARCEY 0x00000400
MARCH 0x00020400
MARCHAND 0x00000400
MARCIA 0x00000400
MARCIAL 0x00000400
MARCO 0x00000400
MARCOS 0x00000400
MARCUS 0x00000400
MAREK 0x00000400
MARG 0x00000400
MARGARET 0x00000400
MARGARETA 0x00000400
MARGARETE 0x00000400
MARGARIDA 0x00000400
MARGARINE 0x00000400
MARGARITA 0x00000400
MARGE 0x00000400
MARGERY 0x00000400
MARGIE 0x00000400
MARGIT 0x00000400
MARGOT 0x00000400
MARGUERITE 0x00000400
MARIA 0x00000400
MARIACHI 0x00000400
MARIAN 0x00000400
MARIANGELA 0x00000400
MARIANNE 0x00000400
MARIAPAULA 0x00000400
MARIBEL 0x00000400
MARIE 0x00000400
MARIELLA 0x00000400
MARIETTA 0x00000400
MARIJUANA 0x00000400
MARIKKA 0x00000400
MARIKO 0x00000400
MARILYN 0x00000400
MARILYNN 0x00000400
MARIMBA 0x00000400
MARINA 0x00000400
MARINADE 0x00020400
MARINE 0x00000401
MARINELLA 0x00000400
MARINER 0x00000400
MARINO 0x00000400
MARIO 0x00000400
MARION 0x00000400
MARIOS 0x00000400
MARISA 0x00000400
MARITIME 0x00000001
MARITZA 0x00000400
MARJORIE 0x00000400
MARJORY 0x00000400
MARK 0x00020400
MARKEDLY 0x00000001
MARKET 0x00020400
MARKUS 0x00000400
MARLBORO 0x00000400
MARLENA 0x00000400
MARMALADE 0x00000400
MAROON 0x00000001
MARQUEE 0x00000400
MARQUEZ 0x00000400
MARQUIS 0x00000400
MARRED 0x00000080
MARRIAGE 0x00000400
MARRING 0x00000200
MARRIOTT 0x00000401
MARRY 0x00020000
MARSEILLE 0x00000400
MARSEILLES 0x00000400
MARSH 0x00000400
MARSHA 0x00000400
MARSHALL 0x00000400
MARSHMALLOW 0x00000400
MARTA 0x00000400
MARTEL 0x00000400
MARTHA 0x00000400
MARTIME 0x00000400
MARTIN 0x00000400
MARTINA 0x00000400
MARTINE 0x00000400
MARTINET 0x00000400
MARTINEZ 0x00000400
MARTINIQUE 0x00000400
MARTINO 0x00000400
MARTTI 0x00000400
MARTY 0x00000400
MARVIN 0x00000400
MARY 0x00000400
MARYA 0x00000400
MARYANN 0x00000400
MARYANNE 0x00000400
MARYELLEN 0x00000400
MARYJO 0x00000400
MARYLAND 0x00000400
MARYPAT 0x00000400
MARYSE 0x00000400
MARZIA 0x00000400
MASAHARO 0x00000400
MASAHIKO 0x00000400
MASAKO 0x00000400
MASANOBU 0x00000400
MASANORI 0x00000400
MASASUKE 0x00000400
MASAYOSHI 0x00000400
MASCARA 0x00000400
MASCOT 0x00000400
MASCULINE 0x00000401
MASERU 0x00000400
MASOCHISM 0x00000400
MASOCHIST 0x00000400
MASON 0x00000400
MASONIC 0x00000001
MASONRY 0x00000400
MASOUD 0x00000400
MASQUERADE 0x00020400
MASSACHUSETTS 0x00000400
MASSACRE 0x00020400
MASSAGE 0x00020400
MASSBUS 0x00000400
MASSEUSE 0x00000400
MASSEY 0x00000400
MASSIMO 0x00000400
MASSOT 0x00000400
MASTECTOMY 0x00000400
MASTER 0x00020400
MASTERCARD 0x00000400
MASTERMIND 0x00000400
MASTERPIECE 0x00000400
MASTERS 0x00000400
MASTERSON 0x00000400
MASTERWORK 0x00000400
MASTERY 0x00000400
MASUMI 0x00000400
MATADOR 0x00000400
MATCH 0x00020400
MATEJIC 0x00000400
MATERIAL 0x00000401
MATERIALISTIC 0x00000001
MATERIALIZATION 0x00000400
MATERIEL 0x00000400
MATERNAL 0x00000001
MATEUS 0x00000400
MATHEMATICIAN 0x00000400
MATHER 0x00000400
MATHESON 0x00000400
MATHEW 0x00000400
MATHIAS 0x00000400
MATHIS 0x00000400
MATILDA 0x00000400
MATINEE 0x00000400
MATLOCK 0x00000400
MATRIARCH 0x00000400
MATRIARCHAL 0x00000001
MATRIARCHY 0x00000400
MATRICULATE 0x00020000
MATRIX 0x00000400
MATRON 0x00000400
MATS 0x00000400
MATSUSHITA 0x00000400
MATT 0x00000400
MATTEO 0x00000400
MATTER 0x00020400
MATTHEW 0x00000400
MATTHIAS 0x00000400
MATTHIS 0x00000400
MATTIE 0x00000400
MATTOX 0x00000400
MATTRESS 0x00000400
MATURATION 0x00000400
MATURE 0x00020001
MAUD 0x00000400
MAUI 0x00000400
MAURA 0x00000400
MAUREEN 0x00000400
MAURER 0x00000400
MAURICE 0x00000400
MAURICIO 0x00000400
MAURILIO 0x00000400
MAURITANIA 0x00000400
MAURITIUS 0x00000400
MAURIZIA 0x00000400
MAURIZIO 0x00000400
MAURO 0x00000400
MAUSOLEUM 0x00000400
MAVEREY 0x00000400
MAVIS 0x00000400
MAX 0x00000400
MAXIME 0x00000400
MAXIMILIANO 0x00000400
MAXIMILLIAN 0x00000400
MAXINE 0x00000400
MAXWELL 0x00000400
MAY 0x00820008
MAYAN 0x00000401
MAYBE 0x00000002
MAYER 0x00000400
MAYES 0x00000400
MAYFIELD 0x00000400
MAYFLOWER 0x00000400
MAYNARD 0x00000400
MAYO 0x00000400
MAYRA 0x00000400
MAYS 0x00000400
MAYTEK 0x00000400
MAZAKAZU 0x00000400
MAZDA 0x00000400
MBYTE 0x00000400
MCADAM 0x00000400
MCADOO 0x00000400
MCAFEE 0x00000400
MCAFFEE 0x00000400
MCAFFERTY 0x00000400
MCALARNEY 0x00000400
MCALEAR 0x00000400
MCALEAVEY 0x00000400
MCALEER 0x00000400
MCALHANEY 0x00000400
MCALISTER 0x00000400
MCALLISTER 0x00000400
MCALOON 0x00000400
MCANDREW 0x00000400
MCANNENY 0x00000400
MCANULTY 0x00000400
MCARDLE 0x00000400
MCAREE 0x00000400
MCARTHUR 0x00000400
MCATEER 0x00000400
MCAULEY 0x00000400
MCAULIFFE 0x00000400
MCAVOY 0x00000400
MCBRAYER 0x00000400
MCBREARTY 0x00000400
MCBRIAN 0x00000400
MCBRIDE 0x00000400
MCBRIEN 0x00000400
